Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Known_Size,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDC08,19.0,0.103363904,226.172,OUT013,True,0.9207399953079086,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD20,14.15,0.020714523000000002,124.2046,OUT046,True,0.902341253761802,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS24,20.85,0.062212712999999996,88.1514,OUT035,True,0.9221155189791568,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH34,8.63,0.031271134,186.0582,OUT017,False,0.9275067741411497,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCX30,16.7,0.026729067999999998,248.4776,OUT018,True,0.9260469361835019,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDM01,7.895,0.094567181,104.5332,OUT046,True,0.9992261792836287,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB20,7.72,0.05193741,77.9986,OUT013,True,0.8740008653006397,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCK29,5.615,0.12648042199999998,121.573,OUT017,False,0.915888061481365,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS11,7.05,0.055644887000000004,224.9088,OUT049,True,0.923723825830469,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV41,14.35,0.028519419,109.2228,OUT010,False,1.464116642368184,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRL60,8.52,0.027101431000000002,151.7682,OUT049,True,0.8760887769979657,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDV10,7.645,0.067083367,44.0112,OUT017,False,0.8531471007198418,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV09,12.1,0.020652362,149.5734,OUT018,True,0.878292062332212,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ39,14.8,0.081042136,192.4846,OUT046,True,0.9214385999386926,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE49,20.75,0.021336565,153.6024,OUT018,True,0.9144240090068549,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDR45,10.8,0.029001987000000003,238.6222,OUT045,False,0.9228810127778799,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRJ23,18.35,0.069745165,190.2872,OUT010,False,1.5415872201495062,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDQ26,13.5,0.06814888599999999,58.6562,OUT018,True,0.9254465772002534,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCA06,20.5,0.144094079,34.819,OUT017,False,1.0051717218605833,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT24,12.35,0.186616421,78.6328,OUT018,True,0.9144465228884538,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRG27,8.895,0.105323859,39.1138,OUT045,False,0.9156955309326931,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDR02,16.7,0.022110425,110.8886,OUT045,False,0.8765027481579148,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRG37,16.2,0.019374768,155.8972,OUT035,True,0.8621572299924841,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDJ07,7.26,0.014482278000000001,118.115,OUT018,True,0.9254465715592922,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP32,6.65,0.08780578800000001,126.7678,OUT049,True,0.9228711862521995,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV59,13.35,0.048027043,218.9166,OUT046,True,0.92195953852009,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP60,17.35,0.055908268,99.8016,OUT035,True,0.9984328826796802,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE32,20.699999999999996,0.048522793,39.6506,OUT027,True,0.9942317159226518,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK26,5.46,0.032359413,187.424,OUT017,False,0.8671979119458352,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDW28,18.25,0.088807455,197.3452,OUT035,True,0.9213526717860533,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP56,8.185,0.046556408,47.7692,OUT049,True,0.9237238279109418,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT25,7.5,0.050750977,122.2072,OUT046,True,0.8747287966348545,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ12,12.65,0.035404052000000005,230.601,OUT035,True,0.8745633905422127,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR60,14.3,0.13039045800000001,77.2328,OUT035,True,0.9988808364379188,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ10,17.85,0.074422769,128.002,OUT010,False,1.4442981342034813,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM13,6.425,0.10574254400000001,130.5626,OUT010,False,1.5560143879422672,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF26,6.825,0.046729335999999996,153.4998,OUT045,False,0.9315179314666558,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN02,16.5,0.07347023400000001,205.3638,OUT027,True,0.9251308171774818,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCI30,20.25,0.058886477,245.546,OUT013,True,0.8740008614432752,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCJ31,19.2,0.18293775,243.0196,OUT049,True,0.9310779324031188,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCQ54,17.7,0.020993364,166.8474,OUT010,False,1.5427234125952258,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDB02,9.695,0.029223423999999998,175.437,OUT045,False,1.0010958994326524,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC02,21.35,0.068489201,259.3278,OUT027,True,0.9251308146120316,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA11,7.75,0.043326511,95.6436,OUT045,False,0.9152498649690451,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRI23,18.85,0.136532569,159.6578,OUT027,True,0.9940727777180679,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDE04,19.75,0.018051091000000002,179.86599999999999,OUT049,True,0.9229596653167046,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW38,5.325,0.23212188,55.5298,OUT010,False,1.52514455464873,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG46,8.63,0.057620562,115.4518,OUT019,True,1.5315372078537874,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCJ05,18.699999999999996,0.045865089000000005,152.3682,OUT027,True,0.9942317194837605,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDU01,20.25,0.021002171,185.1924,OUT019,True,1.5556658016289417,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY11,6.71,0.029727657,66.6142,OUT017,False,1.0047208916199797,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX60,14.35,0.080527065,79.296,OUT013,True,0.9982383559229483,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCN29,15.2,0.015007414166666665,47.8034,OUT049,True,1.0,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDT07,5.82,0.08463312675000001,256.633,OUT049,True,1.0,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI21,5.59,0.056833394,61.9168,OUT018,True,0.933419529744619,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI41,18.5,0.06225692099999999,148.0418,OUT046,True,0.8628883139208587,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE10,6.67,0.08951254199999999,133.1626,OUT027,True,0.9172286586314006,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ28,14.0,0.060427062000000004,153.5656,OUT046,True,0.8630575772279369,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY32,7.605,0.216323008,165.021,OUT010,False,1.4641166661731408,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCK05,20.1,0.135612397,61.1536,OUT019,True,1.5995595503498306,28,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDH12,9.6,0.08512595099999999,107.12799999999999,OUT045,False,0.876502769605062,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ27,17.7,0.12256541300000001,103.8674,OUT017,False,1.0047208914298997,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRL35,15.7,0.03071843557142857,43.376999999999995,OUT010,False,1.0,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCY29,13.65,0.077670981,55.093,OUT017,False,0.8796766178803593,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDC21,14.6,0.043201813,110.1254,OUT017,False,0.879676618219302,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM33,15.6,0.088215871,220.1798,OUT017,False,0.9190113045530446,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ39,20.25,0.036295834,217.5482,OUT013,True,0.9288589842278987,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDB22,8.02,0.18652881899999998,151.9998,OUT010,False,1.5431712602864147,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC32,18.35,0.099026525,93.8462,OUT013,True,0.8740008622789281,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD02,16.6,0.060545269285714284,118.8124,OUT046,True,1.0,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL28,10.0,0.063162608,228.6668,OUT035,True,0.9987481060779756,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL39,16.1,0.063429818,179.4318,OUT049,True,0.8760887606011463,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV37,13.0,0.139785104,196.2426,OUT010,False,1.556014389182777,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDA28,16.1,0.04807227,126.5362,OUT017,False,0.8675312533563164,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL04,19.0,0.11209743300000001,105.5622,OUT049,True,0.9237238295968867,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR10,17.6,0.010037996,163.5552,OUT035,True,0.9294568684494854,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA39,6.32,0.012789884,39.1822,OUT017,False,0.9267192884122493,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR15,9.3,0.033431669,153.1314,OUT035,True,0.8745634032777868,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ40,11.1,0.03623131,175.0712,OUT017,False,0.8796766071231306,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRG23,8.88,0.086360962,151.2682,OUT027,True,0.9174949091438835,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDU36,6.15,0.046232445,99.4384,OUT013,True,0.9121527471410656,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF47,20.85,0.097618234,223.9746,OUT046,True,0.9990697529779526,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH14,17.1,0.046808552999999996,141.4838,OUT046,True,0.8747287857495685,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO45,13.15,0.03810738,86.3856,OUT018,True,0.933419529867135,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK60,16.5,0.093846532,95.7068,OUT035,True,0.9987481093742311,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS43,11.65,0.040744057,185.924,OUT017,False,1.0051717169883092,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN44,13.15,0.022831052,160.292,OUT049,True,1.0006230322541814,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS34,19.35,0.07687841599999999,113.9518,OUT049,True,1.0006230399438452,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU20,19.35,0.021501067000000002,122.2098,OUT045,False,0.876502760237235,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP44,16.5,0.07964724,101.4332,OUT013,True,0.9288589857300636,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC02,21.35,0.068809463,258.5278,OUT035,True,0.929456814048779,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT56,16.0,0.115570552,57.5246,OUT035,True,0.8745633901989965,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCA06,20.5,0.14316437099999998,34.919000000000004,OUT013,True,0.9986862632097281,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE04,19.75,0.018008071,180.46599999999998,OUT013,True,0.9207600351225006,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCX06,17.6,0.015775777,179.1976,OUT017,False,0.8796766156881214,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDX49,4.615,0.102407778,234.33,OUT017,False,1.0051717190935496,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM59,5.88,0.0036067259999999998,154.1998,OUT018,True,0.9260470057264766,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDJ34,11.8,0.093801337,126.0704,OUT049,True,1.000623032304154,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP60,17.35,0.05599602033333334,101.9016,OUT013,True,1.0,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI07,12.35,0.033760862,196.9426,OUT046,True,0.9133304163956695,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV07,9.5,0.031131455,111.0228,OUT027,True,0.9948602302416975,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH41,9.0,0.082177842,214.1534,OUT045,False,0.8645990370448077,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB31,6.235,0.118858866,263.291,OUT049,True,0.9237238324452496,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDW34,9.6,0.04124137233333333,244.817,OUT035,True,1.0,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX45,16.75,0.105448901,156.16299999999998,OUT017,False,0.9185838596892217,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH14,17.1,0.046881328,141.3838,OUT049,True,0.876088759158337,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF26,6.825,0.078057026,154.5998,OUT010,False,1.5560143930989943,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU24,6.78,0.140955857,92.212,OUT017,False,0.9074452549801049,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX11,16.0,0.107186944,181.9634,OUT018,True,1.0031395388831053,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF35,15.0,0.15396020900000001,105.9938,OUT035,True,0.9988808353771302,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCC43,7.39,0.093160853,251.3066,OUT018,True,0.9171182733644426,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDG29,17.6,0.05629192,42.5454,OUT046,True,0.9990697511879822,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS44,12.65,0.15604396,239.6538,OUT046,True,0.9136287573712436,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ10,17.85,0.044463490999999994,127.102,OUT046,True,0.8628883062853153,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC52,11.15,0.00827301,150.4708,OUT013,True,0.9126373996186603,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRL35,15.7,0.030697825,42.876999999999995,OUT035,True,0.9993290487928448,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCP55,14.65,0.012250991624999997,56.4614,OUT010,False,1.0,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV38,19.25,0.101281,55.0956,OUT027,True,0.8704928767178809,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL44,18.25,0.012300013,160.4894,OUT045,False,0.9241603819792088,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ47,20.7,0.085992933125,98.7042,OUT017,False,1.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT45,15.85,0.057313443,53.3956,OUT046,True,0.921438594029304,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN23,6.575,0.075625152,145.7444,OUT049,True,1.0006230313029516,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCP43,17.75,0.030568919,177.86599999999999,OUT045,False,0.9241603466336892,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRJ24,11.8,0.19842484100000002,185.2924,OUT019,True,1.5315371976571612,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDA02,14.0,0.029578726,143.5786,OUT027,True,0.8704928874445331,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH33,12.849999999999998,0.213125482,44.9428,OUT019,True,1.5983918455703554,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDF56,16.7,0.120137953,181.2976,OUT017,False,0.8796766188629697,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN26,10.85,0.028679893999999997,115.1808,OUT046,True,0.9106379668044382,16,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD22,10.0,0.09980462300000001,113.7544,OUT049,True,0.9310779372690575,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU15,13.65,0.044526443,37.9532,OUT010,False,1.420813713450562,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB41,19.0,0.162882227,46.8718,OUT010,False,1.4641166688499425,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ35,9.6,0.022404492999999998,102.499,OUT017,False,0.9187469566202812,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT60,12.0,0.075975642,124.1388,OUT017,False,0.8796766137175948,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE51,5.925,0.09644909,43.8086,OUT035,True,0.8628943835451548,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCQ06,13.0,0.041816615,254.5014,OUT035,True,0.9221155181489515,9,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS28,8.18,0.08286768900000001,58.5588,OUT017,False,0.9275067641961453,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH32,12.8,0.076214289,96.541,OUT045,False,0.8765027651582743,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW37,19.2,0.12430196800000001,89.7488,OUT045,False,1.0008440118157813,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY33,14.5,0.09720112800000001,159.4262,OUT046,True,0.9133974812520413,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF17,5.19,0.042861968,196.81099999999998,OUT017,False,0.9275067588284357,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG56,13.3,0.0713931,61.0536,OUT013,True,0.9288589822194583,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCB18,19.6,0.041256807,88.8514,OUT013,True,0.8740008511088363,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU14,17.75,0.034746076,248.275,OUT035,True,0.921785206675744,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU22,12.35,0.093441604,119.1124,OUT049,True,0.9147504030938297,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV41,14.35,0.017024598000000002,109.8228,OUT013,True,0.8740008785392193,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY52,6.365,0.007363189,63.2536,OUT045,False,0.8503791376042383,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRG48,5.78,0.014484582,143.9102,OUT027,True,0.870492872804454,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
